462024225,8.91000000,397.71000000,3543.59610000,1770508800057840,False,True
462024226,8.91000000,0.60000000,5.34600000,1770508800057840,False,True
462024227,8.91000000,3.43000000,30.56130000,1770508800057840,False,True
462024228,8.91000000,0.60000000,5.34600000,1770508800057840,False,True
462024229,8.91000000,0.57000000,5.07870000,1770508800057840,False,True
462024230,8.91000000,10.00000000,89.10000000,1770508800057840,False,True
462024231,8.91000000,0.60000000,5.34600000,1770508800057840,False,True
462024232,8.92000000,0.63000000,5.61960000,1770508810884871,False,True
462024233,8.91000000,12.54000000,111.73140000,1770508821437466,True,True
462024234,8.91000000,397.71000000,3543.59610000,1770508826167649,True,True
462024235,8.91000000,0.60000000,5.34600000,1770508826167649,True,True
462024236,8.91000000,0.60000000,5.34600000,1770508826167649,True,True
462024237,8.91000000,4.02000000,35.81820000,1770508826167649,True,True
462024238,8.91000000,3.06000000,27.26460000,1770508826167649,True,True
462024239,8.91000000,13.00000000,115.83000000,1770508826167649,True,True
462024240,8.91000000,14.04000000,125.09640000,1770508826167649,True,True
462024241,8.91000000,0.60000000,5.34600000,1770508826169462,True,True
462024242,8.91000000,0.60000000,5.34600000,1770508826169462,True,True
462024243,8.91000000,0.60000000,5.34600000,1770508826169462,True,True
462024244,8.90000000,1.67000000,14.86300000,1770508831218800,True,True
462024245,8.91000000,1.13000000,10.06830000,1770508841886309,False,True
462024246,8.91000000,0.29000000,2.58390000,1770508860927511,False,True
462024247,8.91000000,112.10000000,998.81100000,1770508860927511,False,True
462024248,8.91000000,2.91000000,25.92810000,1770508867704448,False,True
462024249,8.91000000,1.13000000,10.06830000,1770508888787799,False,True
462024250,8.91000000,0.78000000,6.94980000,1770508939038317,False,True
462024251,8.91000000,1.70000000,15.14700000,1770508945620758,False,True
462024252,8.91000000,71.47000000,636.79770000,1770508948718183,False,True
462024253,8.91000000,207.62000000,1849.89420000,1770508950404357,False,True
462024254,8.91000000,16.84000000,150.04440000,1770508950404357,False,True
462024255,8.91000000,0.60000000,5.34600000,1770508978173376,False,True
462024256,8.91000000,0.60000000,5.34600000,1770508978173376,False,True
462024257,8.91000000,1.36000000,12.11760000,1770508978173376,False,True
462024258,8.91000000,3.09000000,27.53190000,1770508978173376,False,True
462024259,8.91000000,10.92000000,97.29720000,1770508978173376,False,True
462024260,8.91000000,0.60000000,5.34600000,1770508978173376,False,True
462024261,8.92000000,112.39000000,1002.51880000,1770508978179329,False,True
462024262,8.91000000,129.67000000,1155.35970000,1770508980167229,True,True
462024263,8.91000000,0.60000000,5.34600000,1770508980169031,True,True
462024264,8.91000000,0.60000000,5.34600000,1770508980169031,True,True
462024265,8.91000000,0.60000000,5.34600000,1770508980169031,True,True
462024266,8.90000000,1.17000000,10.41300000,1770508981001254,True,True
462024267,8.90000000,1.53000000,13.61700000,1770508994468567,True,True
462024268,8.91000000,0.60000000,5.34600000,1770508998982768,False,True
462024269,8.91000000,0.60000000,5.34600000,1770508998982768,False,True
462024270,8.91000000,0.57000000,5.07870000,1770508998982768,False,True
462024271,8.91000000,1.16000000,10.33560000,1770508998982768,False,True
462024272,8.91000000,112.37000000,1001.21670000,1770508998982768,False,True
462024273,8.91000000,10.73000000,95.60430000,1770508998982768,False,True
462024274,8.91000000,0.60000000,5.34600000,1770508998986055,False,True
462024275,8.92000000,3.79000000,33.80680000,1770509066080604,False,True
462024276,8.91000000,20.33000000,181.14030000,1770509066870608,True,True
462024277,8.92000000,28.02000000,249.93840000,1770509084217720,False,True
462024278,8.92000000,11.21000000,99.99320000,1770509107215144,False,True
462024279,8.92000000,28.02000000,249.93840000,1770509132251736,False,True
462024280,8.92000000,0.60000000,5.35200000,1770509155229077,False,True
462024281,8.92000000,0.60000000,5.35200000,1770509155229077,False,True
462024282,8.92000000,1.13000000,10.07960000,1770509155229077,False,True
462024283,8.92000000,0.84000000,7.49280000,1770509155229077,False,True
462024284,8.92000000,1.61000000,14.36120000,1770509155229077,False,True
462024285,8.92000000,1.36000000,12.13120000,1770509155229077,False,True
462024286,8.92000000,0.57000000,5.08440000,1770509155229077,False,True
462024287,8.92000000,0.60000000,5.35200000,1770509155229077,False,True
462024288,8.92000000,21.22000000,189.28240000,1770509159716650,True,True
462024289,8.92000000,0.60000000,5.35200000,1770509166747195,True,True
462024290,8.92000000,0.60000000,5.35200000,1770509166747195,True,True
462024291,8.92000000,37.66000000,335.92720000,1770509166747195,True,True
462024292,8.92000000,0.60000000,5.35200000,1770509166747195,True,True
462024293,8.91000000,13.26000000,118.14660000,1770509168284041,True,True
462024294,8.92000000,4.47000000,39.87240000,1770509177231712,False,True
462024295,8.92000000,0.60000000,5.35200000,1770509177231712,False,True
462024296,8.92000000,0.60000000,5.35200000,1770509177231712,False,True
462024297,8.92000000,218.54000000,1949.37680000,1770509177231712,False,True
462024298,8.92000000,0.73000000,6.51160000,1770509177364799,False,True
462024299,8.92000000,31.95000000,284.99400000,1770509179463706,False,True
462024300,8.92000000,0.57000000,5.08440000,1770509182200716,False,True
462024301,8.92000000,4.75000000,42.37000000,1770509182200716,False,True
462024302,8.92000000,0.60000000,5.35200000,1770509182200716,False,True
462024303,8.92000000,0.60000000,5.35200000,1770509182200716,False,True
462024304,8.92000000,0.60000000,5.35200000,1770509182204970,False,True
462024305,8.92000000,0.60000000,5.35200000,1770509182204970,False,True
462024306,8.92000000,0.60000000,5.35200000,1770509182204970,False,True
462024307,8.92000000,396.23000000,3534.37160000,1770509195238821,True,True
462024308,8.92000000,0.60000000,5.35200000,1770509195238821,True,True
462024309,8.92000000,0.60000000,5.35200000,1770509195238821,True,True
462024310,8.92000000,91.72000000,818.14240000,1770509195238821,True,True
462024311,8.92000000,224.36000000,2001.29120000,1770509195238821,True,True
462024312,8.92000000,0.57000000,5.08440000,1770509195238821,True,True
462024313,8.92000000,13.00000000,115.96000000,1770509195238821,True,True
462024314,8.92000000,0.60000000,5.35200000,1770509195241926,True,True
462024315,8.92000000,0.60000000,5.35200000,1770509195241926,True,True
462024316,8.92000000,0.60000000,5.35200000,1770509195241926,True,True
462024317,8.92000000,51.79000000,461.96680000,1770509244050470,False,True
462024318,8.92000000,343.91000000,3067.67720000,1770509244051919,False,True
462024319,8.92000000,0.60000000,5.35200000,1770509244051919,False,True
462024320,8.92000000,0.60000000,5.35200000,1770509244051919,False,True
462024321,8.92000000,1767.46000000,15765.74320000,1770509244051919,False,True
462024322,8.92000000,0.57000000,5.08440000,1770509244051919,False,True
462024323,8.92000000,1.55000000,13.82600000,1770509244051919,False,True
462024324,8.92000000,11.20000000,99.90400000,1770509244051919,False,True
462024325,8.92000000,0.60000000,5.35200000,1770509244052843,False,True
462024326,8.92000000,0.60000000,5.35200000,1770509250191717,True,True
462024327,8.92000000,0.60000000,5.35200000,1770509250191717,True,True
462024328,8.92000000,0.84000000,7.49280000,1770509250191717,True,True
462024329,8.92000000,0.60000000,5.35200000,1770509250191717,True,True
462024330,8.91000000,16.60000000,147.90600000,1770509275369186,True,True
462024331,8.92000000,4.54000000,40.49680000,1770509281149032,False,True
462024332,8.92000000,2.33000000,20.78360000,1770509294376451,False,True
462024333,8.92000000,86.28000000,769.61760000,1770509294376451,False,True
462024334,8.92000000,1.12000000,9.99040000,1770509306887747,False,True
462024335,8.92000000,3.13000000,27.91960000,1770509313687501,False,True
462024336,8.92000000,5.60000000,49.95200000,1770509337280848,False,True
462024337,8.91000000,77.54000000,690.88140000,1770509342190491,True,True
462024338,8.91000000,121.68000000,1084.16880000,1770509342190606,True,True
462024339,8.91000000,146.82000000,1308.16620000,1770509342192151,True,True
462024340,8.91000000,3.02000000,26.90820000,1770509342192151,True,True
462024341,8.91000000,0.60000000,5.34600000,1770509342192151,True,True
462024342,8.91000000,0.60000000,5.34600000,1770509342192151,True,True
462024343,8.91000000,0.57000000,5.07870000,1770509342192151,True,True
462024344,8.91000000,0.93000000,8.28630000,1770509342192151,True,True
462024345,8.91000000,1.13000000,10.06830000,1770509342192151,True,True
462024346,8.91000000,1.12000000,9.97920000,1770509342192151,True,True
462024347,8.91000000,1.50000000,13.36500000,1770509342192151,True,True
462024348,8.91000000,56.08000000,499.67280000,1770509342192151,True,True
462024349,8.91000000,112.20000000,999.70200000,1770509342192151,True,True
462024350,8.91000000,0.60000000,5.34600000,1770509342192151,True,True
462024351,8.90000000,1.12000000,9.96800000,1770509342290551,True,True
462024352,8.90000000,1.11000000,9.87900000,1770509351863265,True,True
462024353,8.90000000,3.77000000,33.55300000,1770509369373409,True,True
462024354,8.90000000,0.83000000,7.38700000,1770509382138226,True,True
462024355,8.90000000,2.36000000,21.00400000,1770509382887974,True,True
462024356,8.91000000,22.44000000,199.94040000,1770509396244841,False,True
462024357,8.90000000,12.05000000,107.24500000,1770509398532710,True,True
462024358,8.90000000,25.68000000,228.55200000,1770509400610132,True,True
462024359,8.91000000,0.60000000,5.34600000,1770509425712278,False,True
462024360,8.91000000,0.60000000,5.34600000,1770509425712278,False,True
462024361,8.91000000,1.61000000,14.34510000,1770509425712278,False,True
462024362,8.91000000,0.57000000,5.07870000,1770509425712278,False,True
462024363,8.91000000,1.36000000,12.11760000,1770509425712278,False,True
462024364,8.91000000,0.78000000,6.94980000,1770509425712278,False,True
462024365,8.91000000,3.33000000,29.67030000,1770509425712278,False,True
462024366,8.91000000,0.60000000,5.34600000,1770509425712278,False,True
462024367,8.91000000,3.10000000,27.62100000,1770509439857191,True,True
462024368,8.91000000,0.60000000,5.34600000,1770509439857191,True,True
462024369,8.91000000,0.60000000,5.34600000,1770509439857191,True,True
462024370,8.91000000,63.46000000,565.42860000,1770509439857191,True,True
462024371,8.91000000,0.60000000,5.34600000,1770509439877290,True,True
462024372,8.91000000,0.60000000,5.34600000,1770509439877290,True,True
462024373,8.91000000,0.60000000,5.34600000,1770509439877290,True,True
462024374,8.90000000,43.02000000,382.87800000,1770509443165016,True,True
462024375,8.90000000,11.20000000,99.68000000,1770509454155471,True,True
462024376,8.90000000,1.19000000,10.59100000,1770509456151366,True,True
462024377,8.91000000,3.00000000,26.73000000,1770509522419544,False,True
